Features	Target
El IFT pedirá 1,680 mdp de presupuesto pese a reforma para eliminar a autónomos El regulador aseguró que la partida que solicitará a Hacienda es la misma que le fue aprobada para este año e incluso más baja si se toma en cuenta la inflación.	Ciencia
Meta sumará voces como la de John Cena a su chatbot La nueva función de audio ofrecerá a los usuarios la opción de seleccionar una voz para su asistente digital.	Ciencia
Microsoft confía en México; invertirá 1,300 mdd para ampliar su alcance en IA El CEO de la compañía, Satya Nadella, destacó que este capital será para mejorar las capacidades de nube e IA en la región.	Ciencia
Guía para elegir el mejor antivirus para tu celular Los ataques a teléfonos inteligentes cada vez son más comunes y aquí te decimos qué debes tener en cuenta a la hora de elegir la mejor protección.	Ciencia
La IA ayuda a las industrias a ahorrar hasta 35,000 dólares por hora A través de diferentes sensores y softwares de IA, empresas como Tractian han logrado rastrear los sonidos de las máquinas e interpretarlas en posibles fallas técnicas.	Ciencia
Chaquito estará fuera tres meses nan	Deportes
Bravos vencen a los Mets y se acercan al comodín Atlanta. Los Bravos de Atlanta hicieron la tarea en la lucha por alcanzar el boleto de comodín para la postemporada de Grandes Ligas. Al ganar 5-1 a los Mets de Nueva York, quedan a una victoria de conseguir la meta.	Deportes
Aseguran Guardianes descanso en postemporada al vencer 6-1 a Rojos Cleveland. Los Guardianes de Cleveland, campeones de la División Central de la Liga Americana, aseguraron un descanso en la primera ronda de los playoffs al vencer 6-1 a los Rojos de Cincinnati. Lane Thomas pegó un jonrón de dos anotaciones y empujó tres carreras mientras Josh Naylor sumó un par de remolcadas.	Deportes
“Es demasiado tarde para mí”; Favre, mítico ex NFL, padece Parkinson En 1991, la vida de Brett Favre cambió para siempre. Pocos meses después de ser elegido por Atlan-ta en el Draft de la NFL, el entrena-doren jefe de Green Bay, Mike Holmgren, ofreció una selección de primera ronda a cambio de que jugara en su equipo. Los Halcones se vieron obligados a aceptar. Desde el anuncio del acuerdo al año siguiente, el mariscal construyó una carrera notable, con periodos más o menos difíciles y dedicándose al mismo deporte que practicó desde niño. Fue nombrado tres veces MVP, ganó el Supertazón en 1997 y, tras ser ingresado al Salón de la Fama, confesó en un acto públi-co que estuvo tres veces en cen-tros especiales de rehabilitación por su adicción al consumo de analgésicos y alcohol.	Deportes
Real Madrid saca apurada victoria ante el Alavés Madrid. El Real Madrid es la luz y la noche. De ofrecer el sábado su versión más contundente en la visita del Español al Santiago Bernabéu, el equipo blanco reveló su costado más vulnerable en una apurada victoria por 3-2 sobre el Alavés, con lo que cumplió un año sin derrota en la Liga de España.	Deportes
Ten Hag se une a críticas por saturación de partidos Londres. El técnico neerlandés del Manchester United, Erik ten Hag, criticó la sobrecarga de partidos, ya que considera “casi inevitables” las lesiones graves que sufren los futbolistas, como ocurrió el pasado fin de semana con el arquero alemán Marc-André Ter Stegen (Barcelona) y el mediocampista español Rodri (Manchester City).	Deportes
Me voy con la conciencia tranquila y sin arrepentimientos: Ana Guevara Convencida de que cumplió con su deber, a pesar de las críticas que afrontó desde su llegada al cargo en 2018, Ana Guevara aseguró ayer que dejará la dirección de Comisión Nacional de Cultura Física y Deporte (Conade) sin arrepentimientos, con la conciencia tranquila y segura de que no gozó de sobreprotección en su administración.	Deportes
Por primera vez en 2 años, tasa de Cetes baja de 10% Después de casi dos años de ofrecer rendimientos anuales de doble dígito, la tasa de interés de los Certificados de la Tesorería de la Federación (Cetes) ha caído por debajo de 10 por ciento. Según los analistas, esto indica que los mercados anticipan que el Banco de México (BdeM) reducirá su tasa de referencia el próximo jueves en línea con la Reserva Federal de Estados Unidos.	Economía
En el sexenio de AMLO, la banca ganó más de un billón de pesos A lo largo del sexenio del presidente Andrés Manuel López Obrador, el conjunto de bancos privados que operan en el país han ganando poco más de un billón de pesos, un resultado histórico y que coloca a este sector como a uno de los que mejor les fue con el gobierno de la Cuarta Transformación, afirman especialistas.	Economía
Expertos: el mayor desastre ecológico en la Riviera Maya La mina Sac-Tun, antes conocida como Calica, propiedad de Vulcan Materials es “el mayor desastre ecológico” en la Riviera Maya, pues durante más de tres décadas se extrajo material para exportar por barco a Estados Unidos, de acuerdo con especialistas y el gobierno mexicano.	Economía
Reservas internacionales alcanzan marca histórica Las reservas internacionales cerraron la semana que concluyó el 20 de septiembre con un saldo de 226 mil 465 millones de dólares, un incremento de 356 millones de dólares en relación con la semana precedente, reveló el Banco de México (BdeM).	Economía
Proyecto del ministro Pérez Dayán impedirá a la UIF bloquear cuentas bancarias por lavado El ministro Alberto Pérez Dayán propondrá el endurecimiento de los requisitos para que la Unidad de Inteligencia Financiera (UIF) pueda asegurar cuentas bancarias cuyos titulares son sospechosos de operaciones de lavado de dinero.	Economía
Desacelera la inflación anual por cuarta quincena consecutiva La inflación general de la primera quincena de septiembre en México se desaceleró a 4.66 por ciento anual, su menor nivel desde la segunda quincena de mayo de 2024, revelaron cifras del Instituto Nacional de Estadística y Geografía (Inegi).	Economía
Microsoft invertirá mil 300 mdd en México en infraestructura de IA nan	Economía
Ocupa México séptimo lugar en adopción de inteligencia artificial México es uno de los países adoptantes de inteligencia artificial (IA), con un índice de 46.85 puntos, lo que lo coloca en la séptima posición entre 19 que se encuentran incorporando esta tecnología, informó la Comisión Económica para América Latina y el Caribe (Cepal).	Economía
México expropia minera Calica; la empresa estadunidense impugnará La firma estadunidense Vulcan Materials anunció que va a impugnar legalmente la decisión del gobierno mexicano, anunciada el lunes en la noche, de expropiar los terrenos de la mina Calica en Quintana Roo.	Economía
Enrique Dussel Peters*: China: ¿desarrollo a través de política industrial? Enfatizamos en la  colaboración del 11 de septiembre de este año la profunda competencia entre Estados Unidos y China por el liderazgo tecnológico global. Esto hubiera sido impensable todavía hace dos décadas y a principios del siglo XXI, bajo el lema de la “China barata”.	Economía
Pekín recorta tasas para estimular la economía Pekín. El Banco Central de China anunció ayer nuevas medidas para impulsar la economía, mediante un recorte de diferentes tasas de interés, incluida una de referencia e hipotecaria, así como una reducción del depósito que los bancos deben mantener como reserva.	Economía
Los resultados del tercer censo del jaguar en México son alentadores Los primeros resultados del tercer censo en México del jaguar son alentadores, puesto que en la mayoría de los 24 sitios analizados, en 19 estados del país, la población del felino más grande de América se mantiene o ha incrementado, “en la mayoría de los sitios hay más jaguares” destacó Gerardo Ceballos González, líder de la Alianza Nacional para la Conservación del Jaguar.	Ciencia
Descubren con inteligencia artificial más geoglifos en Nazca nan	Ciencia
La menopausia puede ocasionar problemas dentales, dicen especialistas Los sofocos y sudoraciones nocturnas son los síntomas más infames de la menopausia. Pero es posible que también desee prestar atención a sus dientes y encías.	Ciencia
Regresa En vivo desde el Met de Nueva York al Auditorio Nacional Los ocho títulos de la temporada 2024-2025 del programa En vivo desde el Met de Nueva York, que se transmitirá del 5 de octubre al 31 de mayo en la pantalla gigante del Auditorio Nacional, siguen fiel a la misión del Metropolitan Opera House de presentar las óperas “más famosas y populares”, con los mejores elencos posibles, así como ofrecer producciones nuevas, porque “sólo así avanzará como forma de arte”, expresó Peter Gelb, gerente general del Met.	Cultura
Entregan a Tolita y María Figueroa Medalla de Oro Bellas Artes 2023 en teatro Las hermanas Tolita y María Figueroa fueron distinguidas este martes con la Medalla de Oro Bellas Artes 2023 en la disciplina de teatro. Este reconocimiento celebra su destacada trayectoria y prolífica obra en el ámbito del vestuario y la escenografía, campos en los que “han dejado una huella imborrable durante más de tres décadas”.	Cultura
Emilio Payán: La Litógrafa Popular El artista y grabador Joel Rendón (1967) y el impresor Fernando Riquelme (1990) fundaron hace dos meses La Litógrafa Popular, taller de reunión, diálogo e intercambio de experiencias para conservar la tradición de esta técnica en México. El proyecto rinde homenaje a la madre tierra al considerar a la piedra litográfica como matriz creadora en estrecha conexión con la tierra y la vida. La Litógrafa Popular surgió con el objetivo de conservar la estética de la estampa con una gráfica popular cargada de identidad y sentido social.	Cultura
Dialoga Dalí con La Divina Comedia Cáceres. La Fundación Mercedes Calles y Carlos Ballestero (FMCCB) presenta una nueva exposición en su sede de la Plaza de San Jorge de Cáceres titulada “Dalí: La Divina Comedia”, compuesta por un centenar de grabados de su propia colección en los que el genio surrealista plasmó su interpretación de La Divina Comedia de Dante Alighieri.	Cultura
“El feminismo devolvió dignidad a mi existencia, el arte también”: Sofía Weidner “No prometo que salgan alegres y con la mente tranquila de esta exposición. No quise generar arte que causara comodidad”, confesó Sofía Weidner durante la inauguración de Musas negras, en el Museo de la Ciudad de México. Emociones tristes, dolorosas y furiosas están plasmadas en las obras que hoy trascienden porque al ser vistas por el público significan cobijo, el abandono de la soledad y un sueño cumplido. “Así como el feminismo devolvió dignidad a mi existencia, el arte también”, declaró la creadora.	Cultura
Ricardo Yáñez: Isocronías Siete escritoras ha reunido Minerva Aguilar Temoltzin, autora de Vuelo de letras, libro nacido de un recital homónimo ofrecido por escritoras tlaxcaltecas y organizado por la Asociación de Escritores de México. Al decir de Obed González, director de Literatura de la Feria Internacional del Libro en Coyoacán, –auspiciadora del volumen que con ánimo representativo considera la lírica de tales voces femeninas–, en éste es posible palpar que “somos lenguaje, somos flexibles y en constante transformación”. Vayamos sucintamente a las poetas –nacidas entre los años 50 y 80–:	Cultura
Muñeca Lele otomí representa la principal fuente de empleo en Santiago Metztititlán Pachuca, Hgo., Artesanas indígenas otomíes de Santiago Metztititlán, municipio de Amealco de Bonfil, estado de Querétaro, por generaciones han elaborado la tradicional muñeca Lele, la cual nació por el deseo de las niñas de esa localidad de jugar a ser mamás.	Cultura
Periodista evoca La eterna noche de los 43 ¿Los 43 normalistas de Ayotzinapa están vivos o muertos? La pregunta, planteada con angustia por el periodista Miguel Ángel Juárez Franco, desencadenó un intenso y conmovedor debate ayer durante la presentación de su novela La eterna noche de los 43, publicada por la editorial Almuzara.	Cultura
Es poco probable que México pierda grado de inversión: Moody's La agencia señala que un mayor déficit fiscal, absorber deuda de Pemex y un bajo crecimiento sí pueden impactar su calidad crediticia.	Economia
Revolut planea operar en los primeros meses de 2025 Juan Guerra, director general de la firma, dijo que espera arrancar operaciones el siguiente año con una cuenta de débito nivel 4 y transferencias internacionales.	Economia
Pemex requerirá 50,200 mdd en los tres primeros años de Sheinbaum, prevé Moody's Sin el apoyo del gobierno la calificación real de Pemex sería una Ca, es decir con un 80% de incumplimiento de sus compromisos financieros.	Economia
La Condusef alerta por suplantación de identidad de 24 financieras Veinticuatro instituciones debidamente constituidas han reportado la suplantación de su identidad para cometer fraudes entre los usuarios.	Economia
¿Abren los bancos el 1 de octubre? Esto dice el calendario de la CNBV El 1 de octubre, Claudia Sheinbaum toma posesión como la primera presidenta de México, esto implica un suceso de trascendencia nacional, por lo cual la mayoría de los empleados descansará.	Economia
Mercado Pago lo hace oficial: presentó solicitud para ser banco digital La cuenta digital busca la aprobación de licencia bancaria ante la Comisión Nacional Bancaria y de Valores para ofrecer servicios de banca múltiple.	Economia
Banxico sólo tiene espacio para hacer recorte de 25 puntos Los analistas consideran que el banco central debe tener cautela al bajar tasas en periodos de volatilidad y descartan que hagan un recorte de 50 puntos como lo hizo la Reserva Federal.	Economia
La OCDE ajusta a la baja su previsión del PIB para México De acuerdo con el organismo, la economía mexicana crecerá 1.4% este año, 0.8% menos que en la previsión anterior.	Economia
BBVA mantiene su confianza en México ante la transición presidencial El país sigue siendo atractivo a largo plazo gracias a su estructura de costos y apalancamiento en comparación con Estados Unidos, dijo Onur Genç, consejero delegado de BBVA.	Economia
China recorta otra tasa de interés para impulsar la economía El interés de los préstamos a un año concedidos a las instituciones financieras se redujo del 2.3 al 2%, informó el banco central.	Economia
La austeridad selectiva predominó en el gobierno de AMLO Más que recortes a gastos onerosos o generar ahorros, el gasto público llegó a niveles récord, obedeciendo a prioridades y obligaciones del gobierno a cargo de Andrés Manuel López Obrador.	Economia
Estos son los juegos gratis de PlayStation Plus en octubre de 2024 Sony presentó el catálogo de videojuegos que llegarán a su suscripción y a partir de cuándo estarán disponibles.	Ciencia
Caso FTX: el rol Caroline Ellison en el fraude y por el que pasará 2 años presa La exdirectora de Alameda Research, el fondo de cobertura personal de Bankman-Fried, también deberá pagar una multa de 11,000 mdd.	Ciencia
Altán Redes confía en que el gobierno de Sheinbaum robustecerá la conectividad Carlos Lerma, CEO de Altán, dice estar “positivo de lo que vendrá en los próximos años” en conectividad, debido a que la provisión de internet será uno de los ejes principales de Claudia Sheinbaum.	Ciencia
Mira Murati, CTO de OpenAI, deja la empresa El 2024 ha sido un año complicado para la startup de Inteligencia Artificial, pues varios de sus ejecutivos y fundadores han renunciado.	Ciencia
Telmex suspende a Sebog servicio de resguardo de información por impagos Triara, división de Centros de Datos de Telmex, suspendió los servicios de resguardo de información a Gobernación por el impago de 63.7 millones de pesos.	Ciencia
"Meta presenta el Quest 3S, la versión ""económica"" de su visor de realidad mixta Meta calificó a este dispositivo como el proveedor de  “experiencias increíbles a un precio inigualable”."	Ciencia
Google demanda a Microsoft por supuesto monopolio en la nube La denuncia fue presentada ante la Comisión Europea, según anunció el propio Google.	Ciencia
YouTube lanza una nueva herramienta para ayudarte en una emergencia médica A través de su división Health, la plataforma de videos colaboró con instituciones certificadas, como la Cruz Roja, para dar información sobre situaciones de urgencia.	Ciencia
Samsung abre sus puertas: así conviven humanos y brazos mecánicos Lo que comenzó como una planta de producción de refrigeradores, hoy es uno de los centros más importantes para Samsung en el mundo.	Ciencia
Gana América la Campeones Cup nan	Deportes
Debajo de las máscaras están rostros de abogados, comerciantes y torteros José Orlando Regalado Alonso era conocido en las arenas como Rey Destroyer. En una lucha contra Black Spider Jr, el 2 de marzo en Monterrey, el regiomontano falleció a los 22 años tras una caída que le ocasionó un severo daño cerebral. Durante los 10 días que estuvo internado, luchadores como LA Park, Silver Star y Latin Lover recaudaron fondos para ayudar a su familia, debido a que había problemas para el pago de la atención médica. Esa fue la más reciente muerte que tuvo que lamentar este deporte. Si no era el cansancio o el dolor, lo único que podía detener al gladiador enmascarado era una lesión fulminante. Su modo de vida estaba relacionado con el riesgo.	Deportes
La abuelita de la lucha libre, emblema del aficionado fiel Ningún espectáculo deportivo interpela al público como protagonista salvo la lucha libre. Lejos de ser simples espectadores, ahí los asistentes son actores de reparto. Exigen la piedad para unos y condenan al sufrimiento a quien conside-ran que lo merece. Más que una hinchada entusiasta, los aficionados al pancracio son el elenco y a veces las estrellas. Y nadie representa a este protagonista de las butacas como la inolvidable doña Virginia Aguilera, conocida como La abuelita de la lucha libre, quien durante más de medio siglo representó al aficionado fiel y apasionado.	Deportes
Sobre el cuadrilátero, un aguerrido ritual que cautiva al público En medio del crecimiento mediático de la industria del entretenimiento, la lucha libre mexicana mantiene su identidad popular y cercanía con la afición, que integrada por profesionistas, trabajadores, niños e incluso extranjeros complementan el escenario de un espectáculo donde se mezclan el deporte, el drama y la cultura.	Deportes
El combate tradicional, acto de resistencia ante la espectacularidad del wrestling estadunidense En las décadas de los años 50 y 60 la lucha libre mexicana fue célebre por el combate a ras de lona, el uso de llaves y máscaras multicolores que la convirtieron en patrimonio cultural. Desde los 80, la influencia del wrestling estadunidense, caracterizado por su espectacularidad y el uso de múltiples objetos –mesas con fuego, sillas y escaleras–, impactó en la forma en que algunos aficionados conciben este deporte.	Deportes
Beneficios sociales y seguro médico, la deuda pendiente Hay una frase en la lucha libre que revela una realidad desafortunada de los gladiadores: “sabemos cómo vamos a subir, pero no cómo va-mos a bajar”. El halo del peligro los acompaña dentro del cuadrilátero, casi todos han sufrido lesiones de alto grado e incluso no han vuelto a despertar tras caer en la lona; pese a los riesgos, la mayo-ría trabaja sin seguro médico, sólo con la confianza de salir ilesos, o mejor aún, vivos.	Deportes
Ser longevo en el cuadrilátero requiere mentalidad y fuerza: Felino La longevidad puede ser una de las grandes bondades de la lucha libre, siempre y cuando “cuides tu cuerpo y aprendas a escucharlo”, aseguró Felino, quien a los 60 años y con una trayectoria de cuatro décadas sigue cautivando a los aficionados en cada función con impresionantes llaves y espectaculares acrobacias.	Deportes
Confía sector empresarial en remontar pronóstico de crecimiento El Consejo Coordinador Empresarial (CCE) confió en que la economía mexicana superará los pronósticos de crecimiento que apuntan hacia la desaceleración.	Economía
Inflación agroalimentaria va a la baja, pero aún hay productos con incrementos arriba de 60% En la primera quincena de septiembre tanto la inflación general como la agroalimentaria presentaron reducciones significativas; sin embargo, aún existen productos que por diferentes factores, clima o estacionalidad, registran incrementos anuales por encima de 60 por ciento anual como los casos de la fresa y la cebolla.	Economía
En 2026, Petróleos Mexicanos requerirá 19 mil millones de dólares del gobierno federal Petróleos Mexicanos (Pemex) requerirá del gobierno federal 19 mil millones de dólares en 2026 para cubrir sus necesidades de efectivo, operativas y de pago de deuda, aseguró Roxana Muñoz, vicepresidenta y analista senior de la calificadora Moody’s.	Economía
Con AMLO, México se consolidó como el principal socio de EU Durante la administración del presidente Andrés Manuel López Obrador (AMLO), por primera vez en la historia, México se convirtió y se consolidó como el principal socio comercial de Estados Unidos, la mayor potencia económica del mundo. Sin embargo, dicen especialistas, en el futuro cercano aún quedan retos importantes, por ejemplo, definir la relación con otro gigante mundial, China, y la revisión del T-MEC, instrumento que potenció la relación.	Economía
Orlando Delgado Selley: Balance y desafíos Ha llegado al final la primera administración federal de la 4T. Es posible hacer un balance ponderado del funcionamiento de la economía. Este balance necesario, además, establece la base para plantear algunos desafíos que enfrentará la nueva administración en su periodo de gobierno y, particularmente, en el primer año. Por supuesto, la primera cuestión es que en el sexenio de AMLO la economía mexicana enfrentó una crisis derivada del covid, que afectó a todos los países, aunque en diferente medida.	Economía
Gasto de bolsillo en salud pega a familias Los gastos médicos inesperados en México pueden representar un golpe al bolsillo del ciudadano, alcanzando un costo medio nacional de 117 mil 766 pesos en 2023, estimó la Asociación Mexicana de Instituciones de Seguros (AMIS).	Economía
Traspié del peso a la espera del recorte de tasas del BdeM El peso mexicano se debilitó frente al dólar este miércoles, la víspera del anuncio de política monetaria del Banco de México (BdeM).	Economía
Hacienda extiende hasta octubre plazo para pago de impuestos a Pemex A días de concluir la gestión del presidente Andrés Manuel López Obrador, la Secretaría de Hacienda y Crédito Público (SHCP) extendió hasta finales de octubre el plazo para el pago del derecho por la utilidad compartida (DUC) que debe realizar Petróleos Mexicanos (Pemex) correspondiente a agosto, con la finalidad de que la empresa estatal cuente con liquidez.	Economía
Sheinbaum se reúne con directivos de la danesa Helax La presidenta electa, Claudia Sheinbaum, se reunió ayer con integrantes de la empresa danesa Helax, que desarrolla un proyecto de hidrógeno verde con una inversión de 10 mil millones de dólares, como parte de los polos de bienestar en el Istmo de Tehuantepec.	Economía
En Calica no hubo expropiación, se aplicó la defensa del territorio: AMLO “No hay expropiación” de los bancos de materiales que explotaba la gigante minera Vulcan Materials en las costas de Quintana Roo, aseveró el presidente Andrés Manuel López Obrador.	Economía
Promueve el Inbal la literatura independiente El Centro de Creación Literaria Xavier Villaurrutia, sede de la Coordinación Nacional de Literatura del Instituto Nacional de Bellas Artes y Literatural (Inbal), abrirá sus puertas este sábado al Mercadito Literario Independiente.	Cultura
Terror y erotismo, ejes del volumen 2 de Narrativa Hispanoamericana Los cuentos de terror y erotismo “Voraz” y “El acto estelar”, de la escritora mexicana Mon M. Silva, aparecen en la antología Nueva Narrativa Hispanoamericana: Relatos Contemporáneos Volumen 2, que reúne a destacados autores de países hispanohablantes.	Cultura
Vilma Fuentes: Buenos días, Jacques (1936-2024) Jacques Bellefroid murió la mañana del 20 de septiembre de 2024. Escribo esta frase poco más de 24 horas después de sucedido este escándalo indecible. Las fechas se me confunden y los días no cesan de girar en la ruleta de las horas, que se repiten al infinito, los mismos, siempre y para siempre. Como tu muerte, Jacques, como tu vida, como nuestro amor. No comprendo cómo puedo seguir viva mientras tú estás muerto, al menos es lo que me dicen. Lo que me dijo Tania ayer en los inicios de una tarde asoleada, aquí, en el hospital Charles Foix, en las afueras de París, donde estoy hospitalizada y sigo viva cuando tú ya te has ido de aquí a no sé dónde. ¿Cómo podré encontrarte de nuevo en la infinita inmensidad adonde te has ido? Búscame, te pido que me busques. Sólo tú puedes encontrarme en este laberinto sin túneles ni pasajes, sin muros ni puertas, sin señales ni sentidos.	Cultura
Exhiben en Veracruz obra de exiliados españoles El triunfo de la espiga: 85 años del exilio español, una exposición que honra la memoria de los exiliados españoles en México y celebra su valioso legado cultural, se presenta en la Galería Ramón Alva de la Canal, en Xalapa, Veracruz.&#160;	Cultura
Inauguran el Museo Vivo del Muralismo En el pasado, el cambio de gobierno se vivía como “ruptura”. “Quién sabe por qué”, dijo la presidenta electa, Claudia Sheinbaum, con una sonrisa. La ocasión fue la inauguración del Museo Vivo del Muralismo (MVM), en el edificio histórico de la Secretaría de Educación Pública (SEP).	Cultura
Francia reconoce obra de Graciela Iturbide “Hablo poco francés, pero entiendo más Francia”, aseguró la fotógrafa Graciela Iturbide “parodiando a Alfonso Reyes”, al ser condecorada con la Orden de las Artes y las Letras en el rango oficial de la República Francesa, acto a cargo de la embajadora gala Delphine Borione.	Cultura
“Hemos luchado por un mundo diferente” Las Medallas Bellas Artes 2023 y 2024 en los ámbitos de Arquitectura y de Patrimonio fueron entregadas ayer a Enrique Ortiz, Sara Topelson, Gabriel Mérigo y Salvador Aceves.	Cultura
Banxico ejecuta nuevo recorte a la tasa a 10.5% El banco central hizo un segundo recorte consecutivo a la tasa de referencia en un contexto de menor inflación.	Economia
Janet Yellen se opone a reducir requisitos de capital para bancos La secretaria del Tesoro de Estados Unidos pidió seguir trabajando para que el sistema financiero sea resistente a los tiempos de turbulencias.	Economia
Claudia Sheinbaum recibe una economía tocada por la incertidumbre El paquete de 20 reformas que presentó AMLO en febrero de este año amenaza con limitar el crecimiento potencial de México.	Economia
Búsqueda de un segundo empleo se dispara en varias entidades; Morelos encabeza En México, dentro de la población subocupada, 328,971 personas están en condición de búsqueda de trabajo adicional, indican cifras del Inegi del segundo trimestre de 2024.	Economia
Oracle construirá un centro hyperscale en Nuevo León. ¿Qué es y cómo funcionará? Samuel García, gobernador del estado, resaltó que el proyecto estará enfocado en ayudar a las empresas de la entidad a eficientizar sus procesos informáticos.	Ciencia
OpenAI planea reestructuración para ser una empresa con fines de lucro Este cambio representaría una oportunidad para la startup de conseguir una mayor financiación para mantener el desarrollo de sus productos.	Ciencia
Meta empareja a OpenAI y Google en la carrera de la IA Durante el evento Meta Connect, Mark Zuckerberg presentó las innovaciones en el sector que presentará para sus usuarios en los próximos meses.	Ciencia
Ante inconformidad de justicia mexicana, acreedores de TV Azteca inician proceso La Secretaría de Economía informó que la disputa internacional contra México, por el impago de bonos de TV Azteca, acumula un costo por 150,000 dólares por el concepto de honorarios y el CIADI.	Ciencia
La identidad digital en la industria financiera: defensa y arma La biometría y criptografía reducen el riesgo de suplantación de identidad, pero también abre nuevos riesgos si no se hace adecuadamente.	Ciencia
El déficit fiscal de México crece 54% en agosto y supera el billón de pesos La Secretaría de Hacienda y Crédito Público destacó que los Requerimientos Financieros del Sector Público sumaron 1.109 billones de pesos.	Economia
Gasolinas y diésel van por su primer mes sin subsidios Brindar menores estímulos ha permitido recaudar mayores ingresos a la secretaría de Hacienda; de enero a agosto de este año, ha recaudado 82% más dinero por IEPS a estos combustibles.	Economia
Inversiones en México se mantendrán, pese a débil Estado de Derecho: UBS El banco de inversión dijo que México mantendrá sus inversiones, aunque sin aprovechar el potencial que ofrece el nearshoring.	Economia
Yorio dejará su cargo como subsecretario de Hacienda, adelanta Bloomberg News El funcionario dejará el puesto que ocupa en la Secretaría de Hacienda y Crédito Púbico desde 2019. La dependencia indicó a Expansión que no tiene información al respecto.	Economia
El gasto de consumidores en EU aumenta en agosto; la inflación se desacelera El gasto de los consumidores sigue apoyándose en ganancias salariales aún sólidas, a pesar de que el mercado laboral se ha ralentizado considerablemente.	Economia
México registra déficit comercial de 4,868 mdd en agosto Las exportaciones mexicanos cayeron 1% y las importaciones crecieron 5.7%, de acuerdo con el Inegi.	Economia
Banxico mantendrá prudencia y cerrará el año con tasa en 10% Los analistas consideran que el mensaje del banco central es más laxo que la decisión de agosto y esperan que haya dos recortes más de 25 puntos base.	Economia
WhatsApp dejará de funcionar en estos celulares a partir de febrero de 2025 La app de mensajería se actualiza año con año, ello implica que algunos dispositivos quedan obsoletos para su funcionamiento.	Ciencia
El mercado de tabletas busca conquistar a los diseñadores, creativos y melómanos Lenovo y Huawei presentaron sus nuevas tabletas para el mercado mexicano bajo la coincidencia de que apuestan por conquistar a los creativos.	Ciencia
El desarrollo tecnológico requiere de colaboración gubernamental: Google Royal Hansen, vicepresidente de ingeniería de Google, reveló que la compañía ha sostenido reuniones con el equipo de transición de Sheinbaum para impulsar la digitalización del país.	Ciencia
China avanza en su regulación para identificar el contenido hecho con IA En el país asiático están buscando implementar medidas más duras y obligatorias para identificar el contenido generado a través de Inteligencia Artificial.	Ciencia
En medio de la crisis, la industria del gaming busca un nuevo modelo de negocio Los despidos han marcado el año de los videojuegos, pero especialistas apuntan que es una nueva oportunidad para diversificar el contenido y los creadores independientes.	Ciencia
Lucía García rescata a Rayadas Como una de las jugadoras de mayor jerarquía internacional, la española Lucía García rescató al campeón Monterrey para conseguir un agónico empate 1-1 ante León en el estadio Nou Camp. Las Rayadas, que han sufrido en el torneo Clausura 2024 de la Liga Mx Femenil, desplazaron al América del tercer puesto con 26 unidades después de 12 jornadas, al tiempo que las Esmeraldas tienen 12 puntos.	Deportes
Título de la Copa de Campeones motiva  al América para duelo ante Pumas: Dávila La reciente obtención del título de la Copa de Campeones es un factor que motiva al América de cara al clásico capitalino de este domingo ante Pumas, aseguró el delantero Víctor Dávila, quien además indicó que más allá de tratar de derrotar a uno de sus acérrimos rivales, su equi-po buscará a toda costa el triun-fo para ubicarse en zona de liguilla.	Deportes
Liga Mexicana de Beisbol elige   a Trevor Bauer pitcher del año Trevor Bauer es un coleccionista de galardones. El lanzador de los Diablos Rojos del México, campeón de juegos ganados y ponches en la pasada temporada, fue elegido como pitcher del año en la Liga Mexicana de Beisbol (LMB).	Deportes
Finaliza la  temporada para Rodri Manchester. Rodri, mediocampista del Manchester City, se perderá el resto de la temporada tras someterse ayer a una cirugía en el ligamento anterior cruzado.	Deportes
Del Toro finaliza sexto en la prueba de ruta del Mundial juvenil Isaac del Toro cada vez se acerca más a la perfección para seguir acrecentando su legado. Ahora, el mexicano culminó en el sexto lugar de la prueba de ruta Sub-23 del Mundial de Ciclismo de Zúrich Suiza, después de una extraordinaria actuación en la cual sólo erró al bajar el ritmo en el tramo final. Aún cuando se quedó cerca de la medalla impuso el mejor tiempo para un tricolor en esta carrera.&#160;	Deportes
Tigres rescata el empate a dos con León; es sublíder Con polémicas decisiones arbitrales, Tigres rescató el empate 2-2 ante el León con un gol de último minuto del argentino Juan Brunetta. Los universitarios se valieron del criterio del silbante Daniel Quintero Huitrón, quien invalidó dos tantos de los esmeraldas e inclinó la balanza a su favor, para igualar el encuentro.	Deportes
México busca ser el máximo exponente en la Homeless Cup Luego de un largo viaje a Corea del Sur, las selecciones mexica-nas de futbol de calle cumplieron el objetivo de estar en la final de la Homeless World Cup y están a un pasó de convertirse en los máximos exponentes de este torneo.	Deportes
UEFA sanciona al Barça por pancarta con expresión nazi Madrid. El Órgano de Control, Ética y Disciplina (CEDB, por sus siglas inglés) de la UEFA sancionó al Barcelona con 11 mil 162 dólares al resolver que su afición tuvo una conducta racista en el partido de Champions contra el AS Mónaco, el pasado 17 de abril en el Stade Louis II.	Deportes
Retrasos del ferrocarril México-EU afectan el suministro agrícola Chicago. Los retrasos en el transporte ferroviario están perturbando el comercio de exportación entre Estados Unidos y México y obstaculizando las cadenas de suministro agrícola en plena cosecha de otoño boreal, denunciaron ayer organizaciones agrarias.	Economía
Pemex envía combustible de la Refinería Olmeca a India Petróleos Mexicanos (Pemex) envió este mes su primer cargamento de combustible de su nueva refinería Olmeca a India, una señal de progreso después de múltiples retrasos y costos en espiral, según datos de embarque y fuentes de la industria.	Economía
